INT Temp [°C];AUX Temp [°C];COMP Temp [°C];RELAY Temp [°C];INT Filter Temp [°C];AUX Filter Temp [°C];COMP Filter Temp [°C];RELAY Filter Temp [°C];Relay Control;Battery Charger;Power Dissipation [W];Relay Resistance [Ohm]
23.5505;21.0029;24.1115;23.4996;23.5502;21.0680;24.1234;23.4240;0.0000;0.0000;0.0000;0.0143
23.5759;21.1782;24.1370;23.2962;23.5505;21.0681;24.1230;23.4238;0.0000;0.0000;0.0000;0.0143
23.6014;20.9279;24.0348;23.3979;23.5499;21.0680;24.1211;23.4234;0.0000;0.0000;0.0000;0.0143
23.5505;21.0530;24.0093;23.5505;23.5490;21.0681;24.1205;23.4236;0.0000;0.0000;0.0000;0.0143
23.6523;20.9779;24.0859;23.3725;23.5488;21.0680;24.1202;23.4237;0.0000;0.0000;0.0000;0.0143
23.5505;21.1531;24.1626;23.3216;23.5492;21.0682;24.1200;23.4236;0.0000;0.0000;0.0000;0.0143
23.4996;21.0780;23.9838;23.4996;23.5486;21.0683;24.1198;23.4234;0.0000;0.0000;0.0000;0.0143
23.4233;21.1281;24.1626;23.4741;23.5472;21.0684;24.1191;23.4227;0.0000;0.0000;0.0000;0.0143
23.5759;21.0780;24.1115;23.5505;23.5471;21.0683;24.1191;23.4232;0.0000;0.0000;0.0000;0.0143
23.5250;21.2283;24.0348;23.3725;23.5471;21.0686;24.1187;23.4239;0.0000;0.0000;0.0000;0.0143
23.4487;20.9779;24.0859;23.3216;23.5464;21.0685;24.1188;23.4250;0.0000;0.0000;0.0000;0.0143
23.6014;21.0280;24.0348;23.4487;23.5468;21.0687;24.1188;23.4232;0.0000;0.0000;0.0000;0.0143
23.5759;21.0780;24.2137;23.3725;23.5484;21.0687;24.1188;23.4223;0.0000;0.0000;0.0000;0.0143
23.4996;21.0029;24.1370;23.3725;23.5471;21.0687;24.1180;23.4226;0.0000;0.0000;0.0000;0.0143
23.4233;21.0280;24.1626;23.3979;23.5465;21.0687;24.1179;23.4222;0.0000;0.0000;0.0000;0.0143
23.5250;21.0530;24.1626;23.3470;23.5450;21.0687;24.1176;23.4230;0.0000;0.0000;0.0000;0.0143
23.4996;21.0029;24.1115;23.4487;23.5445;21.0687;24.1176;23.4216;0.0000;0.0000;0.0000;0.0143
23.3216;21.0029;24.0348;23.4741;23.5446;21.0687;24.1172;23.4218;0.0000;0.0000;0.0000;0.0143
23.6778;21.1030;23.9327;23.4233;23.5462;21.0687;24.1171;23.4210;0.0000;0.0000;0.0000;0.0143
23.5505;20.9529;24.0859;23.4996;23.5461;21.0687;24.1166;23.4213;0.0000;0.0000;0.0000;0.0143
23.3725;21.0530;24.0093;23.4741;23.5469;21.0688;24.1165;23.4223;0.0000;0.0000;0.0000;0.0143
23.5759;21.0280;23.9838;23.4233;23.5472;21.0688;24.1154;23.4228;0.0000;0.0000;0.0000;0.0143
23.7542;21.0530;24.1882;23.3470;23.5469;21.0688;24.1165;23.4225;0.0000;0.0000;0.0000;0.0143
23.4233;21.0280;24.1115;23.4233;23.5456;21.0688;24.1170;23.4223;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.0348;23.4487;23.5438;21.0689;24.1170;23.4207;0.0000;0.0000;0.0000;0.0143
23.5250;21.0280;24.1370;23.2962;23.5437;21.0689;24.1169;23.4207;0.0000;0.0000;0.0000;0.0143
23.6014;21.0780;24.0604;23.4487;23.5452;21.0690;24.1165;23.4222;0.0000;0.0000;0.0000;0.0143
23.7542;21.0280;24.1370;23.3979;23.5439;21.0689;24.1169;23.4222;0.0000;0.0000;0.0000;0.0143
23.4233;20.9779;24.1626;23.5505;23.5440;21.0688;24.1173;23.4234;0.0000;0.0000;0.0000;0.0143
23.5250;21.0780;24.1370;23.4233;23.5446;21.0689;24.1170;23.4223;0.0000;0.0000;0.0000;0.0143
23.5505;21.1030;24.1626;23.5759;23.5456;21.0689;24.1161;23.4225;0.0000;0.0000;0.0000;0.0143
23.6523;21.0280;24.1115;23.4996;23.5445;21.0689;24.1164;23.4225;0.0000;0.0000;0.0000;0.0143
23.4996;21.1281;23.9838;23.4487;23.5444;21.0691;24.1155;23.4228;0.0000;0.0000;0.0000;0.0143
23.4233;21.1281;24.1626;23.4487;23.5464;21.0692;24.1170;23.4215;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.1115;23.4487;23.5457;21.0692;24.1168;23.4207;0.0000;0.0000;0.0000;0.0143
23.5505;20.9529;24.0604;23.4487;23.5455;21.0692;24.1168;23.4218;0.0000;0.0000;0.0000;0.0143
23.6014;21.0530;24.0859;23.3725;23.5458;21.0695;24.1164;23.4222;0.0000;0.0000;0.0000;0.0143
23.6523;20.9529;24.2649;23.4487;23.5468;21.0694;24.1165;23.4229;0.0000;0.0000;0.0000;0.0143
23.5250;20.9279;24.1882;23.4233;23.5477;21.0694;24.1162;23.4214;0.0000;0.0000;0.0000;0.0143
23.4741;21.0280;23.9838;23.2708;23.5479;21.0696;24.1159;23.4219;0.0000;0.0000;0.0000;0.0143
23.5505;20.9779;24.2137;23.2708;23.5484;21.0695;24.1156;23.4207;0.0000;0.0000;0.0000;0.0143
23.4741;21.0029;24.1626;23.4996;23.5492;21.0696;24.1157;23.4216;0.0000;0.0000;0.0000;0.0143
23.4996;21.0029;24.0093;23.3216;23.5483;21.0696;24.1154;23.4215;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.2393;23.4996;23.5483;21.0697;24.1158;23.4217;0.0000;0.0000;0.0000;0.0143
23.5505;20.9529;24.1370;23.5505;23.5486;21.0697;24.1158;23.4213;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.1882;23.2962;23.5485;21.0698;24.1167;23.4210;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.1370;23.3725;23.5498;21.0699;24.1176;23.4205;0.0000;0.0000;0.0000;0.0143
23.4996;20.9529;24.0348;23.3979;23.5485;21.0699;24.1176;23.4188;0.0000;0.0000;0.0000;0.0143
23.5505;21.0780;24.1626;23.2962;23.5480;21.0700;24.1172;23.4185;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.0859;23.3470;23.5483;21.0699;24.1152;23.4163;0.0000;0.0000;0.0000;0.0143
23.6014;21.0029;24.2137;23.5505;23.5478;21.0699;24.1149;23.4157;0.0000;0.0000;0.0000;0.0143
23.6014;21.0280;24.1115;23.3725;23.5473;21.0700;24.1143;23.4168;0.0000;0.0000;0.0000;0.0143
23.4996;21.0280;24.1115;23.4487;23.5478;21.0701;24.1139;23.4170;0.0000;0.0000;0.0000;0.0143
23.3216;21.0280;24.0348;23.2708;23.5470;21.0700;24.1130;23.4154;0.0000;0.0000;0.0000;0.0143
23.5250;21.0280;24.1370;23.3979;23.5460;21.0702;24.1118;23.4149;0.0000;0.0000;0.0000;0.0143
23.5505;20.9029;24.1626;23.3470;23.5450;21.0701;24.1111;23.4133;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.0859;23.1693;23.5458;21.0700;24.1115;23.4134;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.0348;23.3979;23.5455;21.0700;24.1112;23.4122;0.0000;0.0000;0.0000;0.0143
23.4233;21.0029;24.1626;23.3725;23.5424;21.0700;24.1102;23.4115;0.0000;0.0000;0.0000;0.0143
23.3979;21.0280;24.1626;23.3470;23.5419;21.0699;24.1097;23.4115;0.0000;0.0000;0.0000;0.0143
23.5505;21.0280;24.1626;23.3216;23.5419;21.0701;24.1107;23.4100;0.0000;0.0000;0.0000;0.0143
23.6778;21.0280;24.2137;23.3216;23.5424;21.0701;24.1107;23.4104;0.0000;0.0000;0.0000;0.0143
23.3216;21.0029;24.0604;23.3470;23.5419;21.0701;24.1110;23.4091;0.0000;0.0000;0.0000;0.0143
23.4996;21.1782;24.2649;23.2201;23.5418;21.0702;24.1118;23.4079;0.0000;0.0000;0.0000;0.0143
23.4741;20.9779;24.0348;23.2962;23.5412;21.0702;24.1106;23.4055;0.0000;0.0000;0.0000;0.0143
23.5250;20.9529;24.1626;23.4487;23.5408;21.0703;24.1111;23.4060;0.0000;0.0000;0.0000;0.0143
23.5759;21.1281;24.1370;23.4487;23.5418;21.0705;24.1107;23.4034;0.0000;0.0000;0.0000;0.0143
23.4996;20.9779;24.0859;23.3216;23.5414;21.0704;24.1103;23.4013;0.0000;0.0000;0.0000;0.0143
23.6268;21.2283;24.1370;23.4487;23.5411;21.0704;24.1099;23.4016;0.0000;0.0000;0.0000;0.0143
23.4487;21.1281;24.0348;23.3216;23.5407;21.0705;24.1092;23.4033;0.0000;0.0000;0.0000;0.0143
23.5250;21.0530;24.1882;23.1693;23.5415;21.0704;24.1086;23.4023;0.0000;0.0000;0.0000;0.0143
23.6014;20.9529;24.1115;23.4487;23.5411;21.0705;24.1089;23.4018;0.0000;0.0000;0.0000;0.0143
23.5505;20.9779;24.1370;23.5505;23.5405;21.0704;24.1091;23.4032;0.0000;0.0000;0.0000;0.0143
23.4741;20.9279;24.0859;23.4233;23.5377;21.0701;24.1071;23.4019;0.0000;0.0000;0.0000;0.0143
23.4741;21.0029;24.1882;23.3470;23.5376;21.0699;24.1063;23.4011;0.0000;0.0000;0.0000;0.0143
23.4741;21.2283;24.0348;23.5250;23.5376;21.0699;24.1056;23.4021;0.0000;0.0000;0.0000;0.0143
23.5505;21.1281;24.1626;23.4741;23.5372;21.0700;24.1045;23.4025;0.0000;0.0000;0.0000;0.0143
23.6523;21.0530;24.0604;23.2455;23.5371;21.0701;24.1046;23.4004;0.0000;0.0000;0.0000;0.0143
23.5759;21.0780;24.2137;23.4487;23.5380;21.0702;24.1050;23.4004;0.0000;0.0000;0.0000;0.0143
23.4996;20.9779;24.1115;23.4233;23.5369;21.0702;24.1050;23.4005;0.0000;0.0000;0.0000;0.0143
23.4233;21.1281;23.9582;23.3979;23.5365;21.0702;24.1032;23.4020;0.0000;0.0000;0.0000;0.0143
23.5250;20.8779;24.0604;23.2708;23.5364;21.0702;24.1022;23.4031;0.0000;0.0000;0.0000;0.0143
23.5759;20.9029;24.1882;23.3979;23.5366;21.0702;24.1033;23.4035;0.0000;0.0000;0.0000;0.0143
23.4487;21.0280;24.0604;23.3216;23.5361;21.0702;24.1023;23.4030;0.0000;0.0000;0.0000;0.0143
23.4741;21.0780;24.0348;23.3216;23.5357;21.0703;24.1022;23.4021;0.0000;0.0000;0.0000;0.0143
23.4741;21.1281;24.1626;23.3725;23.5351;21.0705;24.1021;23.4009;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.1115;23.3216;23.5354;21.0704;24.1018;23.4008;0.0000;0.0000;0.0000;0.0143
23.5250;21.0280;24.1115;23.4487;23.5354;21.0704;24.1016;23.4008;0.0000;0.0000;0.0000;0.0143
23.5250;21.1030;24.1370;23.5505;23.5353;21.0705;24.1010;23.4004;0.0000;0.0000;0.0000;0.0143
23.4996;21.0280;24.0348;23.3725;23.5351;21.0705;24.1013;23.4009;0.0000;0.0000;0.0000;0.0143
23.6014;21.0029;24.0859;23.4233;23.5355;21.0705;24.1016;23.4018;0.0000;0.0000;0.0000;0.0143
23.6014;20.9779;24.0093;23.2708;23.5349;21.0707;24.1014;23.4011;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.2137;23.5505;23.5344;21.0707;24.1020;23.4002;0.0000;0.0000;0.0000;0.0143
23.3216;20.9029;24.0348;23.4487;23.5341;21.0707;24.1017;23.3980;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.2649;23.4996;23.5347;21.0709;24.1030;23.3980;0.0000;0.0000;0.0000;0.0143
23.5250;21.1030;24.1370;23.3725;23.5347;21.0709;24.1044;23.3983;0.0000;0.0000;0.0000;0.0143
23.6268;20.9779;24.1370;23.3725;23.5359;21.0709;24.1045;23.3994;0.0000;0.0000;0.0000;0.0143
23.5505;21.1281;24.1882;23.3725;23.5359;21.0710;24.1043;23.3995;0.0000;0.0000;0.0000;0.0143
23.5250;20.9529;23.9838;23.4487;23.5362;21.0709;24.1037;23.4004;0.0000;0.0000;0.0000;0.0143
23.6014;21.1281;24.0859;23.4487;23.5363;21.0710;24.1030;23.4001;0.0000;0.0000;0.0000;0.0143
23.4741;20.9779;24.1370;23.4487;23.5358;21.0711;24.1028;23.3999;0.0000;0.0000;0.0000;0.0143
23.5250;20.9779;24.1370;23.3216;23.5356;21.0711;24.1020;23.3997;0.0000;0.0000;0.0000;0.0143
23.5505;20.9779;24.0604;23.3979;23.5340;21.0713;24.1020;23.3978;0.0000;0.0000;0.0000;0.0143
23.6268;21.1782;24.1626;23.3470;23.5339;21.0713;24.1025;23.3960;0.0000;0.0000;0.0000;0.0143
23.5505;21.0780;24.1115;23.3979;23.5336;21.0713;24.1031;23.3978;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.0348;23.4996;23.5327;21.0713;24.1020;23.3986;0.0000;0.0000;0.0000;0.0143
23.5250;21.1030;24.1626;23.3725;23.5327;21.0713;24.1027;23.3986;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.0859;23.2201;23.5330;21.0712;24.1030;23.3973;0.0000;0.0000;0.0000;0.0143
23.5505;21.0280;24.1370;23.3216;23.5332;21.0711;24.1033;23.3963;0.0000;0.0000;0.0000;0.0143
23.6014;21.0280;24.1626;23.4487;23.5332;21.0712;24.1036;23.3957;0.0000;0.0000;0.0000;0.0143
23.5250;20.9779;24.0093;23.3216;23.5337;21.0711;24.1029;23.3954;0.0000;0.0000;0.0000;0.0143
23.6014;21.1782;24.1115;23.3470;23.5335;21.0712;24.1030;23.3937;0.0000;0.0000;0.0000;0.0143
23.4741;20.8779;24.1626;23.3979;23.5318;21.0710;24.1018;23.3938;0.0000;0.0000;0.0000;0.0143
23.5250;20.9779;24.1370;23.2455;23.5309;21.0709;24.1012;23.3925;0.0000;0.0000;0.0000;0.0143
23.6014;20.9529;24.1115;23.4996;23.5307;21.0709;24.1009;23.3933;0.0000;0.0000;0.0000;0.0143
23.4233;21.0029;24.2393;23.3216;23.5298;21.0710;24.1020;23.3904;0.0000;0.0000;0.0000;0.0143
23.3979;20.9529;24.1626;23.4996;23.5291;21.0709;24.1016;23.3905;0.0000;0.0000;0.0000;0.0143
23.5250;21.0780;24.1626;23.4487;23.5285;21.0711;24.1016;23.3904;0.0000;0.0000;0.0000;0.0143
23.5759;21.1531;23.9838;23.3470;23.5283;21.0711;24.1013;23.3900;0.0000;0.0000;0.0000;0.0143
23.5505;21.0280;24.0604;23.3216;23.5286;21.0711;24.1018;23.3907;0.0000;0.0000;0.0000;0.0143
23.5759;21.0530;24.0093;23.4233;23.5297;21.0713;24.1020;23.3901;0.0000;0.0000;0.0000;0.0143
23.5250;20.9279;24.1115;23.3470;23.5293;21.0712;24.1019;23.3897;0.0000;0.0000;0.0000;0.0143
23.4996;21.1281;24.1115;23.4487;23.5285;21.0713;24.1010;23.3893;0.0000;0.0000;0.0000;0.0143
23.4487;20.9529;24.0348;23.3470;23.5281;21.0712;24.0993;23.3888;0.0000;0.0000;0.0000;0.0143
23.4233;21.1281;24.0093;23.7287;23.5271;21.0712;24.0961;23.3912;0.0000;0.0000;0.0000;0.0143
23.7542;21.0280;24.1626;23.3470;23.5277;21.0712;24.0958;23.3927;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.0604;23.4233;23.5272;21.0713;24.0959;23.3910;0.0000;0.0000;0.0000;0.0143
23.6014;21.1030;24.1626;23.3216;23.5297;21.0713;24.0971;23.3909;0.0000;0.0000;0.0000;0.0143
23.5505;21.0780;24.0348;23.3470;23.5296;21.0713;24.0967;23.3895;0.0000;0.0000;0.0000;0.0143
23.5759;21.0280;24.0348;23.4487;23.5298;21.0711;24.0972;23.3909;0.0000;0.0000;0.0000;0.0143
23.4741;21.1281;24.0604;23.4996;23.5280;21.0711;24.0971;23.3902;0.0000;0.0000;0.0000;0.0143
23.4233;21.0280;24.0348;23.3216;23.5267;21.0710;24.0960;23.3908;0.0000;0.0000;0.0000;0.0143
23.3725;20.9279;24.0093;23.3470;23.5261;21.0710;24.0959;23.3889;0.0000;0.0000;0.0000;0.0143
23.4233;21.0280;24.0604;23.4487;23.5256;21.0709;24.0949;23.3882;0.0000;0.0000;0.0000;0.0143
23.4741;21.0280;24.0348;23.4233;23.5252;21.0708;24.0943;23.3881;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.0604;23.1693;23.5254;21.0708;24.0941;23.3876;0.0000;0.0000;0.0000;0.0143
23.4741;21.0780;24.1626;23.2201;23.5243;21.0709;24.0930;23.3865;0.0000;0.0000;0.0000;0.0143
23.5759;21.0530;24.0604;23.4233;23.5244;21.0710;24.0927;23.3867;0.0000;0.0000;0.0000;0.0143
23.5250;21.0280;24.0348;23.3470;23.5244;21.0710;24.0918;23.3860;0.0000;0.0000;0.0000;0.0143
23.7542;21.0029;24.1882;23.4233;23.5249;21.0710;24.0924;23.3868;0.0000;0.0000;0.0000;0.0143
23.7542;21.0780;24.1370;23.4487;23.5261;21.0711;24.0926;23.3885;0.0000;0.0000;0.0000;0.0143
23.4487;20.9029;24.0604;23.5505;23.5263;21.0712;24.0936;23.3896;0.0000;0.0000;0.0000;0.0143
23.4996;21.0029;24.1626;23.2708;23.5252;21.0713;24.0943;23.3894;0.0000;0.0000;0.0000;0.0143
23.4996;20.9029;24.2649;23.2201;23.5250;21.0712;24.0950;23.3888;0.0000;0.0000;0.0000;0.0143
23.5505;21.0780;24.0859;23.4996;23.5263;21.0713;24.0956;23.3895;0.0000;0.0000;0.0000;0.0143
23.6014;20.9279;23.9327;23.4487;23.5284;21.0715;24.0948;23.3896;0.0000;0.0000;0.0000;0.0143
23.6778;21.1531;24.1115;23.3216;23.5294;21.0714;24.0952;23.3900;0.0000;0.0000;0.0000;0.0143
23.4996;20.9779;24.0348;23.4741;23.5296;21.0716;24.0959;23.3897;0.0000;0.0000;0.0000;0.0143
23.4741;21.1030;24.1115;23.3725;23.5296;21.0717;24.0966;23.3892;0.0000;0.0000;0.0000;0.0143
23.5505;21.1030;24.1370;23.4996;23.5296;21.0718;24.0976;23.3907;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.0859;23.4487;23.5306;21.0718;24.0970;23.3906;0.0000;0.0000;0.0000;0.0143
23.5505;21.1281;24.1115;23.3725;23.5322;21.0719;24.0971;23.3906;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.1370;23.3979;23.5327;21.0721;24.0964;23.3924;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.0859;23.4487;23.5326;21.0722;24.0964;23.3926;0.0000;0.0000;0.0000;0.0143
23.5759;21.1281;24.1370;23.3979;23.5313;21.0724;24.0971;23.3915;0.0000;0.0000;0.0000;0.0143
23.6014;21.0029;24.0348;23.3216;23.5317;21.0723;24.0966;23.3925;0.0000;0.0000;0.0000;0.0143
23.4233;20.9529;24.0859;23.4741;23.5309;21.0723;24.0968;23.3924;0.0000;0.0000;0.0000;0.0143
23.5759;20.9279;24.0604;23.4487;23.5297;21.0722;24.0975;23.3919;0.0000;0.0000;0.0000;0.0143
23.6014;21.0280;24.1626;23.4996;23.5309;21.0723;24.0978;23.3924;0.0000;0.0000;0.0000;0.0143
23.5505;20.9029;24.0859;23.5250;23.5324;21.0722;24.0981;23.3924;0.0000;0.0000;0.0000;0.0143
23.4233;21.2283;24.1626;23.4487;23.5332;21.0722;24.0984;23.3936;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.0859;23.3725;23.5320;21.0723;24.0989;23.3943;0.0000;0.0000;0.0000;0.0143
23.4741;21.1030;24.0859;23.3979;23.5315;21.0724;24.0980;23.3944;0.0000;0.0000;0.0000;0.0143
23.4487;20.9029;24.0859;23.3725;23.5309;21.0724;24.0987;23.3938;0.0000;0.0000;0.0000;0.0143
23.5505;21.1281;24.0348;23.3979;23.5315;21.0724;24.0986;23.3914;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.0859;23.4487;23.5321;21.0724;24.0979;23.3904;0.0000;0.0000;0.0000;0.0143
23.5250;20.9779;24.0604;23.3979;23.5319;21.0723;24.0976;23.3897;0.0000;0.0000;0.0000;0.0143
23.6014;21.0029;23.9327;23.3979;23.5309;21.0722;24.0976;23.3899;0.0000;0.0000;0.0000;0.0143
23.6014;21.0029;24.1370;23.4233;23.5315;21.0722;24.0994;23.3904;0.0000;0.0000;0.0000;0.0143
23.4233;20.9529;24.1626;23.6523;23.5308;21.0724;24.0988;23.3892;0.0000;0.0000;0.0000;0.0143
23.5250;21.0530;24.0859;23.3470;23.5320;21.0724;24.0999;23.3895;0.0000;0.0000;0.0000;0.0143
23.4996;21.0280;24.1115;23.2708;23.5314;21.0726;24.0996;23.3892;0.0000;0.0000;0.0000;0.0143
23.4741;21.1531;24.0604;23.3216;23.5316;21.0727;24.1001;23.3888;0.0000;0.0000;0.0000;0.0143
23.4487;21.1281;24.0348;23.3216;23.5310;21.0728;24.0994;23.3856;0.0000;0.0000;0.0000;0.0143
23.4996;21.0280;24.0859;23.3470;23.5309;21.0729;24.0983;23.3856;0.0000;0.0000;0.0000;0.0143
23.5505;21.1030;24.0348;23.3216;23.5307;21.0728;24.0971;23.3853;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.0604;23.3725;23.5292;21.0727;24.0956;23.3847;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.0604;23.4233;23.5289;21.0728;24.0955;23.3854;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.1115;23.4487;23.5282;21.0728;24.0959;23.3847;0.0000;0.0000;0.0000;0.0143
23.4233;21.1281;24.1370;23.3470;23.5273;21.0728;24.0950;23.3847;0.0000;0.0000;0.0000;0.0143
23.6014;21.0280;24.0348;23.3725;23.5276;21.0728;24.0940;23.3843;0.0000;0.0000;0.0000;0.0143
23.5505;21.0280;23.9838;23.2708;23.5281;21.0729;24.0946;23.3845;0.0000;0.0000;0.0000;0.0143
23.4741;21.1030;24.1626;23.3216;23.5276;21.0731;24.0941;23.3834;0.0000;0.0000;0.0000;0.0143
23.4996;21.1531;24.1115;23.3470;23.5263;21.0733;24.0932;23.3841;0.0000;0.0000;0.0000;0.0143
23.4487;21.1030;24.0604;23.2962;23.5255;21.0733;24.0922;23.3833;0.0000;0.0000;0.0000;0.0143
23.5250;21.1281;24.0859;23.3979;23.5253;21.0733;24.0923;23.3836;0.0000;0.0000;0.0000;0.0143
23.4233;20.9529;24.1626;23.3216;23.5246;21.0732;24.0931;23.3828;0.0000;0.0000;0.0000;0.0143
23.4487;21.1281;24.0093;23.2455;23.5245;21.0734;24.0930;23.3842;0.0000;0.0000;0.0000;0.0143
23.4996;21.0029;24.0604;23.3470;23.5239;21.0733;24.0937;23.3833;0.0000;0.0000;0.0000;0.0143
23.6014;21.0280;23.9327;23.3725;23.5248;21.0734;24.0939;23.3834;0.0000;0.0000;0.0000;0.0143
23.4487;21.1531;24.1115;23.4741;23.5239;21.0735;24.0920;23.3844;0.0000;0.0000;0.0000;0.0143
23.5250;21.1030;24.0604;23.3470;23.5249;21.0736;24.0917;23.3846;0.0000;0.0000;0.0000;0.0143
23.5250;21.0029;24.1626;23.4996;23.5242;21.0737;24.0919;23.3864;0.0000;0.0000;0.0000;0.0143
23.6014;21.0780;24.1626;23.2962;23.5246;21.0736;24.0917;23.3861;0.0000;0.0000;0.0000;0.0143
23.6268;21.0029;24.0859;23.3470;23.5261;21.0736;24.0917;23.3858;0.0000;0.0000;0.0000;0.0143
23.4996;21.1030;24.2649;23.4233;23.5272;21.0735;24.0920;23.3867;0.0000;0.0000;0.0000;0.0143
23.4487;21.1281;24.0348;23.3216;23.5256;21.0735;24.0917;23.3870;0.0000;0.0000;0.0000;0.0143
23.4233;21.0280;24.1115;23.3470;23.5253;21.0737;24.0915;23.3872;0.0000;0.0000;0.0000;0.0143
23.4233;21.0280;24.1115;23.3470;23.5254;21.0738;24.0924;23.3861;0.0000;0.0000;0.0000;0.0143
23.4996;21.0780;23.9327;23.3216;23.5253;21.0739;24.0928;23.3866;0.0000;0.0000;0.0000;0.0143
23.3979;20.9029;24.0859;23.3725;23.5262;21.0740;24.0932;23.3870;0.0000;0.0000;0.0000;0.0143
23.5759;20.9779;24.1626;23.4487;23.5257;21.0740;24.0930;23.3870;0.0000;0.0000;0.0000;0.0143
23.5759;21.0780;24.1626;23.3979;23.5265;21.0740;24.0936;23.3871;0.0000;0.0000;0.0000;0.0143
23.5505;21.0530;24.0604;23.3470;23.5281;21.0742;24.0934;23.3882;0.0000;0.0000;0.0000;0.0143
23.4741;20.9529;24.1370;23.4487;23.5281;21.0741;24.0929;23.3889;0.0000;0.0000;0.0000;0.0143
23.5505;21.0780;24.0604;23.3470;23.5281;21.0741;24.0926;23.3892;0.0000;0.0000;0.0000;0.0143
23.6268;21.0029;24.1626;22.4101;23.5280;21.0740;24.0929;23.3856;0.0000;0.0000;0.0000;0.0143
23.4741;21.1782;24.0859;23.3470;23.5269;21.0740;24.0925;23.3859;0.0000;0.0000;0.0000;0.0143
23.5505;21.0530;24.0348;23.3216;23.5269;21.0741;24.0917;23.3874;0.0000;0.0000;0.0000;0.0143
23.3725;21.0029;24.1626;23.3216;23.5264;21.0740;24.0918;23.3867;0.0000;0.0000;0.0000;0.0143
23.6014;21.0029;24.0348;23.2708;23.5259;21.0739;24.0923;23.3847;0.0000;0.0000;0.0000;0.0143
23.6014;21.2032;24.1370;23.2708;23.5256;21.0739;24.0915;23.3837;0.0000;0.0000;0.0000;0.0143
23.4996;20.9529;24.0604;23.4487;23.5260;21.0738;24.0905;23.3844;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.1626;23.3979;23.5271;21.0738;24.0901;23.3843;0.0000;0.0000;0.0000;0.0143
23.4996;21.0029;24.1370;23.5505;23.5276;21.0740;24.0910;23.3859;0.0000;0.0000;0.0000;0.0143
23.6268;21.1030;24.0348;23.4487;23.5279;21.0741;24.0917;23.3860;0.0000;0.0000;0.0000;0.0143
23.5250;21.0530;24.1626;23.3216;23.5289;21.0741;24.0916;23.3845;0.0000;0.0000;0.0000;0.0143
23.7542;21.1281;23.9327;23.3725;23.5303;21.0742;24.0921;23.3855;0.0000;0.0000;0.0000;0.0143
23.5505;21.0029;24.0093;23.3470;23.5305;21.0742;24.0909;23.3853;0.0000;0.0000;0.0000;0.0143
23.4233;21.1281;24.0348;23.4487;23.5298;21.0744;24.0902;23.3862;0.0000;0.0000;0.0000;0.0143
23.3979;21.0029;24.0859;23.3470;23.5302;21.0745;24.0902;23.3858;0.0000;0.0000;0.0000;0.0143
23.5505;20.9779;24.0604;23.3979;23.5294;21.0744;24.0908;23.3856;0.0000;0.0000;0.0000;0.0143
23.6014;21.1281;24.1626;23.3216;23.5294;21.0746;24.0900;23.3849;0.0000;0.0000;0.0000;0.0143
23.6523;21.2283;24.0093;23.3725;23.5281;21.0746;24.0900;23.3848;0.0000;0.0000;0.0000;0.0143
23.4233;20.9779;24.0859;23.3216;23.5260;21.0747;24.0892;23.3852;0.0000;0.0000;0.0000;0.0143
23.4741;21.1030;24.0604;23.3725;23.5254;21.0748;24.0882;23.3845;0.0000;0.0000;0.0000;0.0143
23.5250;21.0780;24.2137;23.3979;23.5262;21.0747;24.0880;23.3842;0.0000;0.0000;0.0000;0.0143
23.7032;21.0530;23.9582;23.2962;23.5275;21.0746;24.0874;23.3834;0.0000;0.0000;0.0000;0.0143
23.4741;20.9779;24.0604;23.4487;23.5273;21.0746;24.0882;23.3838;0.0000;0.0000;0.0000;0.0143
23.5505;20.9529;24.0348;23.3979;23.5260;21.0746;24.0870;23.3840;0.0000;0.0000;0.0000;0.0143
23.5250;21.1030;24.1370;23.4487;23.5256;21.0745;24.0872;23.3848;0.0000;0.0000;0.0000;0.0143
